 ====================================================================================
               Steady state solution for a 2D thermal profile
                  in cross section of a slab or billet in
                             Continuous Casting
 ====================================================================================

   Heat Transfer is calculated considering only heat conduction
  and convection in liquid metal is taken into consideration by
  artificially increasing thermal conductivity

  Heat exchanged due to solidification is modelled by
  equivalent heat capacity method.

  Boundary Conditions are:
  1) In the mold, a specified heat flow as a function of time
  2) In secondary cooling, a specified heat transfer coefficient
     and also radiactive heat transfer.

  Velocity of strand is constant and equal to v sub z

 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 December 03rd, 2017
 ====================================================================================
                              Geometry:

 Lenght in X direction (meters):                   1.0000
 Lenght in Y direction (meters):                   0.2000
 Nodes in X direction:                                101
 Nodes in Y direction:                                 21

 Mould Length (meters):                            0.8000
 Time at mould:      48.0000  - Cummulative time:      48.0000 seconds

 Secondary Cooling - Zone 1 - Length (meters)      0.2100
 Time at mould:      12.6000 seconds - Cummulative time:      60.6000 seconds

 Secondary Cooling - Zone 2 - Length (meters)      1.8500
 Time at mould:     111.0000 seconds - Cummulative time:     171.6000 seconds

 Secondary Cooling - Zone 3 - Length (meters)     13.2600
 Time at mould:     795.6000 seconds - Cummulative time:     967.2000 seconds

 Casting speed:       0.0167
 ====================================================================================
                              Boundary Conditions:

 Secondary Cooling - Zone 1 - Specific Water Flow Rate (liter/sq-m.s)      5.5600
 Secondary Cooling - Zone 2 - Specific Water Flow Rate (liter/sq-m.s)      0.8300
 Secondary Cooling - Zone 3 - Heat Transfer Coefficient (W/sq-m.s)     15.0000
 ====================================================================================



 ====================================================================================
                              Solver:
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
 Tolerance:       0.1000

 Lever rule was used to calculate liquid fraction.
 ====================================================================================



 ===========================================================================================================
                    Calculation Results
 Current time:                                      222.0000 seconds
 Time Step:                                           0.0003 seconds
 Iterations:                                          888000
 Maximum Temperature :                             1800.0068 K - Change from last time step:      -0.0000 K
 Minimum Temperature :                             1152.3369 K - Change from last time step:       0.0003 K
 Average(algebraic, non-weigthed) Temperature :    1686.4668 K - Change from last time step:      -0.0000 K
 Liquidus Temperature:                             1800.0068 K
 Solidus Temperature:                              1770.5235 K
 ===========================================================================================================
     I    J      X(m)      Y(m)        T(K)   Cp_Equiv(J/kg.K)      K(W/sq-m.K)  Liquid_Fraction
 ===========================================================================================================
     1    1    0.0000    0.0000   1800.0068         41253.5073         188.4758           1.0000
     1    2    0.0000    0.0050   1800.0068         41253.3606         188.4751           1.0000
     1    3    0.0000    0.0100   1800.0066         41252.0509         188.4687           1.0000
     1    4    0.0000    0.0150   1800.0058         41245.1602         188.4351           0.9999
     1    5    0.0000    0.0200   1800.0024         41214.4144         188.2852           0.9994
     1    6    0.0000    0.0250   1799.9890         41096.0681         187.7081           0.9975
     1    7    0.0000    0.0300   1799.9433         40696.4021         185.7613           0.9910
     1    8    0.0000    0.0350   1799.8016         39493.1782         179.9187           0.9712
     1    9    0.0000    0.0400   1799.3835         36242.7756         164.2846           0.9164
     1   10    0.0000    0.0450   1798.1060         28496.4672         128.0708           0.7745
     1   11    0.0000    0.0500   1793.1052         13871.0942          66.2786           0.4365
     1   12    0.0000    0.0550   1774.0185          3449.6269          37.5388           0.0309
     1   13    0.0000    0.0600   1742.7692           703.0000          37.0370           0.0000
     1   14    0.0000    0.0650   1709.9668           703.0000          36.6598           0.0000
     1   15    0.0000    0.0700   1675.9497           703.0000          36.2686           0.0000
     1   16    0.0000    0.0750   1641.0621           703.0000          35.8674           0.0000
     1   17    0.0000    0.0800   1605.6903           703.0000          35.4606           0.0000
     1   18    0.0000    0.0850   1570.2301           703.0000          35.0528           0.0000
     1   19    0.0000    0.0900   1535.0457           703.0000          34.6482           0.0000
     1   20    0.0000    0.0950   1500.4242           703.0000          34.2501           0.0000
     1   21    0.0000    0.1000   1466.5341           703.0000          33.8603           0.0000
     2    1    0.0050    0.0000   1800.0068         41253.5073         188.4758           1.0000
     2    2    0.0050    0.0050   1800.0068         41253.3606         188.4751           1.0000
     2    3    0.0050    0.0100   1800.0066         41252.0509         188.4687           1.0000
     2    4    0.0050    0.0150   1800.0058         41245.1601         188.4351           0.9999
     2    5    0.0050    0.0200   1800.0024         41214.4140         188.2852           0.9994
     2    6    0.0050    0.0250   1799.9890         41096.0668         187.7081           0.9975
     2    7    0.0050    0.0300   1799.9433         40696.3982         185.7612           0.9910
     2    8    0.0050    0.0350   1799.8016         39493.1681         179.9187           0.9712
     2    9    0.0050    0.0400   1799.3835         36242.7518         164.2845           0.9164
     2   10    0.0050    0.0450   1798.1060         28496.4200         128.0706           0.7745
     2   11    0.0050    0.0500   1793.1051         13871.0343          66.2783           0.4365
     2   12    0.0050    0.0550   1774.0184          3449.6149          37.5388           0.0309
