 ====================================================================================
               Steady state solution for a 2D thermal profile
                  in cross section of a slab or billet in
                             Continuous Casting
 ====================================================================================

   Heat Transfer is calculated considering only heat conduction
  and convection in liquid metal is taken into consideration by
  artificially increasing thermal conductivity

  Heat exchanged due to solidification is modelled by
  equivalent heat capacity method.

  Boundary Conditions are:
  1) In the mold, a specified heat flow as a function of time
  2) In secondary cooling, a specified heat transfer coefficient
     and also radiactive heat transfer.

  Velocity of strand is constant and equal to v sub z

 ====================================================================================
 Author: Dickson Alves de Souza

 Based on lectures by professor Roberto Parreiras Tavares

 and book Numerical Heat Transfer and Fluid Flow
 by Suhas V. Patankar (1980)

 Federal University of Minas Gerais (UFMG)
 December 03rd, 2017
 ====================================================================================
                              Geometry:

 Lenght in X direction (meters):                   1.0000
 Lenght in Y direction (meters):                   0.2000
 Nodes in X direction:                                101
 Nodes in Y direction:                                 21

 Mould Length (meters):                            0.8000
 Time at mould:      48.0000  - Cummulative time:      48.0000 seconds

 Secondary Cooling - Zone 1 - Length (meters)      0.2100
 Time at mould:      12.6000 seconds - Cummulative time:      60.6000 seconds

 Secondary Cooling - Zone 2 - Length (meters)      1.8500
 Time at mould:     111.0000 seconds - Cummulative time:     171.6000 seconds

 Secondary Cooling - Zone 3 - Length (meters)     13.2600
 Time at mould:     795.6000 seconds - Cummulative time:     967.2000 seconds

 Casting speed:       0.0167
 ====================================================================================
                              Boundary Conditions:

 Secondary Cooling - Zone 1 - Specific Water Flow Rate (liter/sq-m.s)      5.5600
 Secondary Cooling - Zone 2 - Specific Water Flow Rate (liter/sq-m.s)      0.8300
 Secondary Cooling - Zone 3 - Heat Transfer Coefficient (W/sq-m.s)     15.0000
 ====================================================================================



 ====================================================================================
                              Solver:
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
 Tolerance:       0.1000

 Lever rule was used to calculate liquid fraction.
 ====================================================================================



 ===========================================================================================================
                    Calculation Results
 Current time:                                      270.0000 seconds
 Time Step:                                           0.0002 seconds
 Iterations:                                         1080000
 Maximum Temperature :                             1800.0061 K - Change from last time step:      -0.0000 K
 Minimum Temperature :                             1184.2505 K - Change from last time step:       0.0001 K
 Average(algebraic, non-weigthed) Temperature :    1681.6971 K - Change from last time step:      -0.0000 K
 Liquidus Temperature:                             1800.0068 K
 Solidus Temperature:                              1770.5235 K
 ===========================================================================================================
     I    J      X(m)      Y(m)        T(K)   Cp_Equiv(J/kg.K)      K(W/sq-m.K)  Liquid_Fraction
 ===========================================================================================================
     1    1    0.0000    0.0000   1800.0061         41247.8214         188.4481           0.9999
     1    2    0.0000    0.0050   1800.0058         41244.8147         188.4334           0.9999
     1    3    0.0000    0.0100   1800.0036         41224.9192         188.3364           0.9995
     1    4    0.0000    0.0150   1799.9960         41158.1189         188.0106           0.9985
     1    5    0.0000    0.0200   1799.9731         40956.5904         187.0283           0.9952
     1    6    0.0000    0.0250   1799.9083         40393.9561         184.2900           0.9860
     1    7    0.0000    0.0300   1799.7342         38939.8453         177.2415           0.9621
     1    8    0.0000    0.0350   1799.2782         35488.5548         160.6901           0.9033
     1    9    0.0000    0.0400   1798.0349         28142.0889         126.4561           0.7676
     1   10    0.0000    0.0450   1793.9071         15293.1056          71.6871           0.4757
     1   11    0.0000    0.0500   1779.2433          4493.1504          38.6814           0.0904
     1   12    0.0000    0.0550   1753.3754           703.0000          37.1590           0.0000
     1   13    0.0000    0.0600   1725.8081           703.0000          36.8420           0.0000
     1   14    0.0000    0.0650   1697.0412           703.0000          36.5112           0.0000
     1   15    0.0000    0.0700   1667.1879           703.0000          36.1679           0.0000
     1   16    0.0000    0.0750   1636.3793           703.0000          35.8136           0.0000
     1   17    0.0000    0.0800   1604.7539           703.0000          35.4499           0.0000
     1   18    0.0000    0.0850   1572.4462           703.0000          35.0783           0.0000
     1   19    0.0000    0.0900   1539.5742           703.0000          34.7003           0.0000
     1   20    0.0000    0.0950   1506.2287           703.0000          34.3168           0.0000
     1   21    0.0000    0.1000   1472.4632           703.0000          33.9285           0.0000
     2    1    0.0050    0.0000   1800.0061         41247.8213         188.4481           0.9999
     2    2    0.0050    0.0050   1800.0058         41244.8146         188.4334           0.9999
     2    3    0.0050    0.0100   1800.0036         41224.9190         188.3364           0.9995
     2    4    0.0050    0.0150   1799.9960         41158.1182         188.0106           0.9985
     2    5    0.0050    0.0200   1799.9731         40956.5887         187.0283           0.9952
     2    6    0.0050    0.0250   1799.9083         40393.9518         184.2900           0.9860
     2    7    0.0050    0.0300   1799.7342         38939.8353         177.2415           0.9621
     2    8    0.0050    0.0350   1799.2782         35488.5340         160.6900           0.9033
     2    9    0.0050    0.0400   1798.0349         28142.0515         126.4559           0.7676
     2   10    0.0050    0.0450   1793.9071         15293.0580          71.6869           0.4757
     2   11    0.0050    0.0500   1779.2432          4493.1359          38.6814           0.0904
     2   12    0.0050    0.0550   1753.3753           703.0000          37.1590           0.0000
